leagueId,tier,number
c64309f2-76f3-40df-a36b-ad9995bdaee6,IRON,83
c643e9a9-297e-4265-870f-b0ea6324c8c1,SILVER,181
c649e1c9-f949-4353-a5e3-81b3c49ee5ca,IRON,73
c649f229-d887-4adb-99a5-2a52e92d1c70,BRONZE,91
c64d476b-9026-4137-8c53-998aabdcab02,GOLD,133
c6604d30-572f-41e0-bb78-9677dfaae2dd,GOLD,193
c66d87d0-d97b-499a-b363-287f5d743bcd,SILVER,185
c66e6907-6648-4514-8fc4-ffd2fe798fc9,SILVER,180
c673118e-8da3-424c-9520-3c3904718f2e,IRON,84
c6766205-7801-4574-9e37-244f4e2cad66,BRONZE,62
c6769422-1805-4b17-bc7a-06cfc9597035,PLATINUM,197
c677301f-4509-41b6-b9ed-74626a41cfe1,IRON,55
c67e757b-c8bd-41ce-b656-5e82d5d86125,IRON,26
c690d038-ded2-4c5d-9bc9-d0f1873ced41,BRONZE,69
c690ea5a-615e-469c-a75c-3a56cb00ab2b,BRONZE,110
c6992884-5561-4f62-9d2b-5da3577b598b,IRON,58
c6a7ac75-924c-48be-b882-6dc8da484c4b,GOLD,185
c6ae79c6-6088-4270-a416-d2774ff9cd67,BRONZE,131
c6b77acc-7207-41ed-8eaa-67f41e2ccd7e,BRONZE,140
c6b8c293-16d8-4110-ab34-be885100c2ce,SILVER,182
c6b9c3c4-854e-460f-9b3d-0951cf979e03,SILVER,165
c6bbd09f-16b6-42b2-ac14-137b9b53fe83,SILVER,120
c6bdbd9a-b43f-4b73-8faa-c73d7146bc44,BRONZE,77
c6c0e93e-2413-45b5-a71b-4635b0d260be,SILVER,179
c6c51947-a25f-4588-a414-b90577b885ce,IRON,31
c6c67b96-6296-4cb3-8008-caf891c53c6a,IRON,17
c6c89025-4b2a-40c3-83e3-d677067effa8,BRONZE,149
c6d3c37a-82e7-441b-969e-9eb9210c65c9,IRON,69
c6d650f5-7ba5-438c-ba4e-7ef3b83609fa,SILVER,180
c6d71c79-196d-4c3d-b94b-aecf46dbaa0e,SILVER,175
c6e338f3-3e15-4074-a7dd-4538b3324b96,SILVER,178
c6eb77f1-f09b-4a3a-9cbc-847145097a7f,GOLD,189
c6f272b4-2e7f-4f07-bffb-41bb3d209c16,BRONZE,79
c6f63974-10c6-4f64-bfe6-a6e2a9a19a46,BRONZE,61
c6fcf83d-59ee-4514-8bc2-08713d04766f,BRONZE,141
c704a396-927c-4ca0-a49f-b9a26942eab3,SILVER,181
c7099f82-666a-46e1-9908-24bcd85e2955,SILVER,89
c712c76e-40c6-4f25-9b4c-01de3779652c,BRONZE,121
c71841fe-e9dd-40b1-807e-774f56a18e7b,PLATINUM,197
c718e1fd-acf4-4be7-a554-ecdc3db4f8c0,SILVER,182
c71e9435-6763-4b77-9fdf-bb8d45dad544,GOLD,185
c722640c-437d-403b-b7b1-8481e1fa114a,GOLD,104
c725429a-6d7e-4ef6-b0c6-b6771574aba6,IRON,34
c728b6ae-f7f4-4377-b34e-a4a983eb1367,BRONZE,132
c729b01d-b5e5-4992-ae5f-122930caacd8,SILVER,174
c72ae48c-2ee3-4ec5-9d26-0ee75fd5cff6,BRONZE,134
c72eca07-4c79-49d4-8bc7-f89ccd8ae98d,IRON,65
c7305403-9af8-493f-b4db-c7457e480147,GOLD,192
c736dad4-3cad-4d26-b3dd-a63e11bc407d,BRONZE,71
c738f819-6a6d-4b2a-b778-ca388df5cf01,SILVER,182
c739fd8c-4f64-4df8-9ffa-2342f2c9fc49,IRON,50
c73acc8b-dde2-4999-8682-0706d2673938,BRONZE,101
c73ffbd1-c982-4ce6-90e2-cfe516b97084,IRON,26
c741a18d-57a8-4482-b79f-cef65b4ad11e,BRONZE,142
c7423ee3-f507-49b4-aa6b-eac9474790bc,IRON,97
c74459bc-c31f-476f-be25-bb6a99bb8e77,SILVER,176
c745cc2e-4176-42d5-abb5-78184b0ef2dd,IRON,23
c763b008-db55-4936-a60b-723d9d0b03fb,SILVER,182
c7665a95-2722-46a1-a51f-a4aaeb323e14,SILVER,183
c76962d1-7dd6-4bbc-bac3-5724d1ea444b,SILVER,175
c76c49eb-64d3-42cf-8974-b7985c5977a9,IRON,75
c7735d2d-29ad-4915-abdc-e4f855a00398,BRONZE,140
c77c7cc5-941b-4aa0-9ad6-9ad710d5ded7,SILVER,179
c77d869c-c9ef-4692-b16a-a0373a510081,SILVER,177
c78d9109-d828-4e0d-ae76-bf8d941a54da,SILVER,173
c791e445-b0f0-41c4-8709-0f5b8f2c5959,IRON,83
c792404e-5c1f-45e8-ae78-ba41fb6068ec,BRONZE,130
c79685f7-6fa0-4006-823b-9fbc93be2315,BRONZE,80
c79fa992-ab9a-4887-bae4-d637921dd73d,SILVER,176
c7a01d90-6e4e-4536-964e-1c854d749b86,BRONZE,64
c7a88f2b-0ccc-4ca6-aa56-bea3f5f80ead,PLATINUM,197
c7a96241-6cbf-463e-99f7-18c15aef8263,GOLD,188
c7b05c62-3165-474f-b6c1-50a62dadaecd,GOLD,194
c7b9637d-adf0-4cfc-81c9-9d4166f5808c,GOLD,129
c7c6433c-de38-44ff-a95c-1cd68239e620,GOLD,186
c7ca4422-03f3-40e0-ba6d-e32a573de006,SILVER,181
c7e1c6be-c539-4dc6-94dc-510d97985e4b,BRONZE,72
c7e5b425-81a4-4f4a-ace3-e601dfc08f75,BRONZE,66
c7eaf999-529e-4cd9-b6c4-a02bb6046124,IRON,27
c7f1882a-e7fa-4599-9b40-510dcf71e014,GOLD,192
c7f51efe-1e4d-4a9b-b342-ed1c5539d52e,IRON,18
c806a57b-ee5d-467a-bf71-23aa35754886,SILVER,177
c80b467f-6860-40ab-bc4b-7fce645e2d83,IRON,26
c80de69e-5ef9-40bd-aad9-be64105d9447,IRON,18
c81f0835-16d4-4d0d-b111-f3873001d0ef,BRONZE,162
c82027ab-b7f9-4e4b-ae36-cf091d02e6c5,GOLD,135
c8215a9a-5436-46d3-8b10-09dba5b78bf8,IRON,79
c8236474-7cb4-49e2-8963-2ba2e8e355d5,SILVER,169
c829feed-e75e-4aad-9559-8be92f5daa75,GOLD,137
c83d34a2-ca02-4083-8865-ad99f8383c3e,BRONZE,140
c849654f-c843-467c-8e04-a2b0180e8cd8,SILVER,174
c84c7157-656c-4156-ac29-6f0ac6b509f2,IRON,17
c85c4b05-8379-411d-878f-ce5dd44a98cb,IRON,47
c85d2145-285e-4cf7-a3d8-1be496d9bf61,GOLD,190
c85e0775-4415-4980-bb8b-8f760168d64d,IRON,42
c86241a4-75ed-4c7f-8f2d-5006542629aa,IRON,29
c8629dba-b838-4c8a-8352-5328ea67ab47,SILVER,95
c870339d-1cb5-4f74-ae93-5b55f0a21348,BRONZE,138
c8760079-d9a7-41d7-988e-fe3c0c3cbdda,SILVER,181
c87c10e3-9aee-40ae-bb4d-62d0739f4292,GOLD,192
c87cb44d-d7c9-49e8-81fb-8aaa9881b9d0,IRON,26
c8820866-807c-474d-a695-b428cb6cb4ef,PLATINUM,125
c88f6ea0-dd6e-4aa5-8e25-033695614dec,IRON,25
c89153ee-e6cf-41ef-9555-30b667e21ee8,PLATINUM,195
c8953641-f223-496c-a49d-68eb37e5731d,DIAMOND,201
c8aa34e1-faa9-43fb-af71-3be29b8b7c54,BRONZE,124
c8b336c0-e25c-4c72-8b11-36d6d0327afb,SILVER,138
c8b3578f-e18e-41cf-94c2-2559c84157f8,BRONZE,57
c8b7b283-81c3-404a-9f8d-3f1ac58ab9ff,GOLD,199
c8c0b299-09d1-454f-a921-c9cb7e547963,GOLD,183
c8c7c172-de8e-4b70-862a-65d5c33e5116,GOLD,155
c8c87d2e-8848-4d2e-a628-4c53c6f5414b,SILVER,175
c8d68b41-1543-4438-814e-33a841bd6539,BRONZE,126
c8ec5512-2f4c-4ace-b7f7-db5e412917b2,PLATINUM,145
c8ed0dcc-85d0-4f16-b984-e8915dc5459c,IRON,90
c8f18929-686d-4879-9b5e-964aab9ee535,IRON,64
c8f1e537-0521-40a5-ae93-8e2bc4823f3f,IRON,58
c8f53064-4aa4-4b73-bfb6-d518a86632ea,BRONZE,138
c8fcf0a4-5011-4f35-980b-f5780c9b97a3,BRONZE,149
c8fed853-b18b-4151-bc1e-315d4f0530b2,IRON,81
c9093da9-882c-44e3-a330-37fe41f0e316,SILVER,172
c90e7284-10b7-45b9-9d77-d684bac23a9b,BRONZE,141
c912fe45-e8ab-47a6-bc4f-14edd6dce206,IRON,80
c915b4cf-29ce-40eb-bf2f-f59a77127a1d,BRONZE,92
c918cee5-a339-4b3b-a3c9-d5aa8c2b9e71,BRONZE,151
c923fa0b-2d12-421e-8b19-675baa68d6e1,PLATINUM,153
c928d1fc-2529-4df9-9cdd-f594d20a37fd,IRON,37
c9295c19-5c92-4b13-85cc-8b9927a4c21d,IRON,21
c92ab514-d6e6-4787-8523-c2c98b5b276b,IRON,7
c92d3629-14a3-453c-a4c0-8308329c8ebb,SILVER,133
c92e884c-69ae-4048-8999-5877bb6564b4,BRONZE,150
c9317049-acae-4ebc-b14d-bdb1f5a310f3,BRONZE,60
c9331b3e-09b3-4c94-a581-f0d36cd8ca3a,BRONZE,69
c939c566-a70b-4fb2-ab8b-7980e213d987,IRON,60
c93c0b41-9346-4b23-891a-ac72fe988721,IRON,15
c9411a82-2681-474e-9d43-9ef84273f8ad,BRONZE,139
c94611d8-935c-4320-9fa9-29f300d3b15f,BRONZE,71
c947cdd8-fd48-42c7-8ece-3e0abad75fa4,GOLD,170
c9550471-c206-4dd0-b6b5-cde933617cb6,IRON,72
c961db89-4abd-41c1-ad71-5b19c70185d8,PLATINUM,204
c9633435-9fdd-48de-8c59-513bd1bef05f,BRONZE,45
c96ea664-a48d-4bd6-ac16-0d74d455a606,SILVER,134
c96f3de1-ea30-46ed-a8cf-315a21092b5f,IRON,76
c970d59e-d954-41d2-8bd4-4a83cad8f080,BRONZE,126
c9757a05-9560-4791-baa4-38e74a631680,IRON,44
c97ac054-bd93-4007-8672-16ca9a4d6f15,IRON,62
c988dc9b-6762-4ec7-a1d7-4c860e5502cb,IRON,20
c995325e-3663-4d65-9ff8-689c4f7d64a2,BRONZE,149
c99bf18d-f09e-4624-b4e1-aef341c1874d,GOLD,188
c9a6312b-90d5-41d6-82b1-453f10ed8644,SILVER,179
c9a6a261-420d-42c7-9c45-a2c8740c8b8d,SILVER,177
c9b12547-3be7-4a92-9a42-ab61fe3e8f85,BRONZE,147
c9b6fb01-1750-4bce-8a30-5a97e60938af,SILVER,188
c9b93d08-276e-4473-b14b-61a332b64864,IRON,45
c9bf56db-99e3-4f77-9d0c-206870162e30,SILVER,180
c9bf83b0-2bd3-4c16-8e43-183a0347447c,GOLD,178
c9c08fa4-9799-4f82-9470-af63ee38c448,SILVER,174
c9ceb925-14ec-4764-8b3d-debca2ffc69c,BRONZE,135
c9d13b22-33c5-4f16-9b37-42c1fd5934f1,IRON,96
c9d1f9db-1e61-4421-914b-95d4c612caf8,IRON,70
c9d4ed74-92a3-44fe-ac2a-7c9446319404,IRON,21
c9d6df31-8022-402f-8e5d-e73892afed42,PLATINUM,173
c9dfde43-08ce-42c2-bb5c-6c22d5b67cbb,SILVER,176
c9e54d93-0b07-4185-9b9d-2d8d5c14578a,BRONZE,67
c9e63e38-3d91-41df-8043-161ccab4f217,BRONZE,125
c9f5bfd1-a2f2-445f-8d6e-bdaf6499f8b4,SILVER,122
c9f7239e-5699-43c6-b370-e70adda4aeb3,BRONZE,124
c9fb9c8a-a351-4dc1-96b0-403a91e04f14,BRONZE,86
ca090de2-9c49-4045-97a4-dd4e4a9c1a19,BRONZE,141
ca0a9ea1-0398-474f-8d2e-f82db8193ebe,SILVER,129
ca11caaa-27a0-41be-93b9-3b4fd3b78bc8,IRON,18
ca147166-d2ac-45cc-b27b-8cb4009c96ab,BRONZE,65
ca17bc6b-e8a8-461c-a9a4-0459944d188a,IRON,48
ca204dd2-2165-405a-9197-386796ac0a4e,IRON,19
ca214f0b-f9df-4908-b9bc-b2a5d86fdbd3,IRON,28
ca27a93f-a01c-422c-b226-c3fd7ec8714c,GOLD,191
ca2ab9cb-a843-4355-a1fc-9ba476716d43,SILVER,181
ca31c2ee-771c-453b-8527-76152d0c15fc,DIAMOND,248
ca3bd615-953a-4ac0-bf80-0e94d99af551,SILVER,181
ca412e6f-a6d3-49bf-bf28-99ae60582396,BRONZE,106
ca41c314-e5c4-43c8-907b-e444c4ce472d,BRONZE,63
ca42d9ad-ec52-467c-a82e-9f3491426343,BRONZE,73
ca44500f-841c-4df0-bf2a-af8212fb90bb,SILVER,181
ca44d92d-0cba-4567-95eb-f94cd4f13efb,IRON,118
ca4517b9-4ab8-4dca-bbd8-04fb57217e16,BRONZE,74
ca46789c-5da5-421b-ac7e-6f76c531fee1,IRON,25
ca49e8e5-b0d3-4559-bc6c-b065d53847a1,IRON,21
ca5b2a05-1358-4ce0-9a44-2786d509aa37,SILVER,104
ca5b9b9e-0861-4ff6-b586-c604fc08f73a,GOLD,125
ca5d6862-784a-4a34-95c0-1d342b1653e0,IRON,26
ca62f8a3-543d-45a0-86ce-252e988ca9bf,SILVER,178
ca64b391-7c18-45a1-b1bd-27d216f61a91,SILVER,168
ca6d7d46-2434-47a7-b1e3-2bd7b0dbeb79,IRON,28
ca718c05-3293-4d4f-a4f9-dd8f6cd7535d,BRONZE,144
ca7ae7d8-470d-40bd-9e1a-c607d68e10ac,IRON,43
ca8b4687-4cd1-46cd-94f4-d5d7011fc6e2,IRON,51
ca9702a8-7fc7-4da3-bbfb-40db132c33c9,BRONZE,116
caa1e58e-bcfc-4133-b2cc-94d4538158e5,SILVER,125
caa75f03-8143-48a1-b434-2bbbc13c0006,BRONZE,139
caa7c667-caee-49ce-b8e3-97109b562770,SILVER,114
caac4615-35d9-456d-af45-16b2abac556f,SILVER,177
cab3178e-c9b0-40a7-ad41-8c1ba3139f7b,BRONZE,61
cab4c094-8fa6-4ba7-9e93-0982a1ae9f55,GOLD,183
cabfadbc-c5ee-44fa-82d5-59b9e3a3200a,SILVER,180
cac0a395-579b-45fb-8355-da2ccb9970b4,IRON,44
cac17dee-f0d9-4b51-90e0-d2850cbba46f,IRON,63
cac1b35e-b7ed-47d9-b2c0-02cad640a6d1,GOLD,190
cac5020d-4a7e-493a-a762-85f366dbfabb,IRON,81
cac65cf7-69f3-4f0a-9a06-68d5ddafb4e1,IRON,19
cac79767-5722-4c7d-b273-2fcc5c87c01f,BRONZE,127
cacad5da-debd-44a7-b8b4-c96ee5e6fc57,GOLD,192
cad016ad-df5a-476b-b947-ede77c054e26,SILVER,185
cad7ce6a-e95c-4b99-93d8-38737ee74361,SILVER,188
caf533ff-7487-4f7f-b86e-e56367498ffb,GOLD,194
cb07cd40-4559-49ef-8d59-80a1022a6356,GOLD,193
cb0b25d6-fd5f-4543-a330-f1a19c060224,BRONZE,77
cb188db2-6dea-4e25-a5ad-413ff9170965,SILVER,175
cb1f0d02-8b2b-4315-afe3-98207f6f3474,IRON,55
cb216266-eddb-47c0-a4c4-1e921f3a5f44,GOLD,186
cb2c0464-786c-44d3-abbc-46f969502eee,IRON,87
cb30abfd-a4d8-4c33-a707-6bd2e571656c,IRON,97
cb366124-9198-4326-b922-b1c4200c1650,SILVER,180
cb385e6d-99da-4240-93ce-5e5543ad1867,IRON,20
cb47baa4-bb94-466b-ae65-8f9b2bc80dac,DIAMOND,114
cb4e654c-da84-4de6-9789-e316f50b3714,BRONZE,134
cb58ec49-e649-438f-85d4-01cd164a103d,IRON,69
cb5e13ca-a438-4b78-b4f7-5a7a4f27f653,IRON,40
cb67a618-8618-41f1-9529-f08de67b1cce,SILVER,180
cb6ddb74-375d-4f34-afc9-c49928ef7704,SILVER,180
cb6e0acb-59fc-4981-bb25-4d76a0438899,SILVER,168
cb6e83a4-aac9-480a-9a6c-c176d6509a9e,IRON,17
cb70c760-3eb7-4cf5-94a9-368712c5a169,GOLD,195
cb7c9e1f-a458-4186-a893-f21ed1e6ee16,IRON,59
cb8be224-ba79-4b03-bfe3-66d81aa899ce,BRONZE,101
cb8e9e11-6b43-4907-8d8d-05b4ae5db196,BRONZE,63
cba11a73-1b35-4344-b260-07d16a052c9c,BRONZE,144
cbab1583-829b-47ae-a9ae-14e290795d2c,BRONZE,75
cbb34281-8ff6-4a1a-ba0b-0932837c3cff,BRONZE,77
cbbae71f-6312-4722-8235-c48e93a5800e,BRONZE,57
cbcc1b16-3867-4dfc-9d38-876ea1db1a57,BRONZE,150
cbcc6e0c-823c-4950-91a2-3a5f2bd0bd3a,IRON,6
cbcef01f-bdb0-4566-a98e-ddb7d3513742,SILVER,174
cbd9c73f-b03f-4b75-9979-66133de4bd34,SILVER,185
cbdba452-159d-4714-9a01-06d2f1682d7d,BRONZE,65
cbe3db07-de5d-49c8-ab8c-d53f98878d18,BRONZE,63
cbe81398-edb1-4045-9a0d-9c87e55232b1,GOLD,190
cbec65a7-b839-49e9-8eef-ef274781651a,IRON,36
cbeee30f-b7e0-4748-abe3-e4f1bd5b29b1,IRON,20
cbf1cbff-9e64-44ae-bbb6-ef3dd67887f5,IRON,39
cbf32aa6-a7fd-4975-8587-fde29e2bbb7a,BRONZE,72
cbfbdc84-3399-4e02-9cdf-cff101fde460,GOLD,204
cbfdad94-754f-4b4f-9a17-c89e87abdb2e,BRONZE,87
cc0022bb-bf70-4792-bd89-85bed1c7b101,SILVER,176
cc189030-6602-4bf8-9109-832dd303e150,BRONZE,88
cc202a12-7eec-47af-a453-77b0dc4cec91,SILVER,171
cc22c1ce-8e98-4507-9751-0bdcf519d8e6,GOLD,192
cc2bbc5f-3701-42f5-8d24-0a561b3047a7,SILVER,88
cc33003e-3e85-48a7-8c43-4a1ca326fae8,BRONZE,68
cc3606b0-e425-4c09-af20-2f39ad7940b7,BRONZE,64
cc47c5bc-7f43-4576-8a28-5a45e38b75e5,IRON,24
cc5670e2-df6a-444a-96c8-fec4b0ce4081,IRON,48
cc5d62a8-dcee-41bc-8ac3-94cd3ccd2fd5,IRON,85
cc5ff5ee-e29f-4ca2-b1c3-118be2186550,SILVER,169
cc664692-08c0-48b5-ae9f-08d5958505ac,IRON,87
cc6ce1db-f8de-450a-ba0a-5f3cae00424d,PLATINUM,195
cc711545-e7f2-4d19-bd28-12b09cb17099,BRONZE,122
cc728a42-8f12-4cd0-b795-f856b9587d52,IRON,23
cc74528f-1959-4266-94bb-765188ced14c,SILVER,181
cc79ad7e-0b10-4578-95bc-91bb18841328,IRON,75
cc79f3d9-1a23-40a0-bb18-af02eb363af1,SILVER,162
cc7a6f2a-b332-492e-bdad-ad10c93af547,BRONZE,75
cc816df1-642d-4fa1-9ef2-ee1d441843df,SILVER,115
cc863b7b-d1c3-47de-bb37-5c9d2b1ad571,GOLD,194
cc88356e-2fa9-484e-abb2-5a8772847aee,PLATINUM,197
cc8b236a-d0cc-4d59-9395-f242c1682f49,IRON,55
cc8c1c73-a339-49be-9a60-29dd3408e3b7,GOLD,189
cc8cdf9b-2df1-435d-9b2c-92b58a3baa36,SILVER,173
cc91b7a3-c4e3-4d83-aaac-b1ce97872dd4,BRONZE,76
cca95470-24dd-4c09-b2fc-708ac774d6ba,BRONZE,138
ccb33c29-d115-4c73-a5dc-5089731d0fab,SILVER,176
ccbf1a1b-69c9-4152-8b89-87a8ce038fa5,IRON,30
ccc702a3-47fd-4024-b851-2e1f3c251d96,BRONZE,139
ccd330bc-b9ea-4a4a-927f-afe34760d310,BRONZE,64
ccd78959-e999-419e-8419-73df77e24372,GOLD,191
ccd8c529-7569-499d-85d1-62909b6e5b9c,BRONZE,144
ccd95a5a-6878-46a3-9fb2-8e9341d1f0ef,BRONZE,120
ccdc7d3a-7301-4f9c-8eed-19f81a2357bd,SILVER,185
ccdfa943-ec1a-4268-9520-5b052fcd2b77,IRON,20
cceb203b-af48-44aa-9e37-35bcdac872cf,SILVER,173
ccf0259d-2ace-4d7f-a503-a7349c9f1e49,BRONZE,133
ccf33612-55d0-4246-820a-9f3dd979849f,BRONZE,67
ccfa6979-49d6-4593-8227-ccf6e4acd12c,SILVER,177
ccfa995b-1287-4925-8fde-56ba67c32f2b,IRON,81
ccffe489-6e0b-411b-8a70-eaa03530a546,BRONZE,78
cd00f69a-262e-4436-a56d-69f66694098e,IRON,62
cd0e9fe5-783e-4d6f-821c-ab3579620f09,BRONZE,71
cd12c9b2-1745-43fd-bd62-3ff56a407c44,BRONZE,129
cd1cdd20-bbcc-411b-a977-bbc366767cbd,GOLD,187
cd270e0e-d00a-440a-b90c-461e7537306b,BRONZE,113
cd2aa486-3203-40fd-9289-a47fb708c0cf,BRONZE,133
cd301ce5-c287-4614-a444-00f4d0fa5de3,IRON,37
cd3537fe-07b6-4618-aa80-66cdf21a9d54,GOLD,193
cd35530e-9d6e-4371-8134-24d493f5097f,BRONZE,138
cd370cbc-69e5-4983-a8e0-b0a5dde9a49a,BRONZE,34
cd398013-da4b-4bc6-9095-271d64bc372e,GOLD,181
cd3a18f6-c7da-4400-9259-f91e2d576403,BRONZE,130
cd3b953a-1410-4d55-a3ec-67121e298d65,IRON,6
cd3c55c1-2769-46af-abd4-c00bb86120dc,SILVER,130
cd3eb3f8-1c48-43dd-8401-e5302595d435,GOLD,148
cd4056e3-83b5-49a0-bb00-4e1d66c666e5,BRONZE,137
cd432517-daa1-4913-9afc-cda88fd949bb,BRONZE,121
cd4aff50-a675-40a3-9669-b628d38c9879,GOLD,189
cd5768af-68fc-4394-be36-6adba650fe5f,IRON,21
cd590e0c-f1ab-4d80-903c-9e97617fc4ca,BRONZE,136
cd5e2fac-941c-445b-b7c8-7828866eb5b4,IRON,19
cd66ca4f-54bf-4d8f-9abd-d8bc239fd147,BRONZE,130
cd77b173-a8b4-4911-8205-fae72e8c312d,BRONZE,72
cd7935ca-12fe-4372-8b3f-71ec88b7f607,SILVER,169
cd8157f5-de10-4232-8dc6-2527e36fb4aa,GOLD,191
cd84146f-e9ec-462f-95bb-bbe27bc6c7f3,PLATINUM,193
cd8d205a-1da4-4ed6-966a-41f36e0294bf,PLATINUM,194
cd936259-22c2-4804-8130-459d6c12fb60,SILVER,179
cd9c124f-cc48-4f2f-91b2-6ad33758a000,BRONZE,143
cda4d9c5-de85-41ee-affb-a7fee27c8068,BRONZE,66
cda4daa3-9ae7-478a-9f6a-0df549a369ba,SILVER,174
cdaa44b9-cff8-4995-b9a2-7ef22c0de866,GOLD,191
cdade3bf-deed-43f3-9943-e6f791a9b957,IRON,88
cdae4973-b337-41f2-ae2d-ed1084829493,SILVER,181
cdbeb78a-4377-4a4f-8b13-63a25e416537,GOLD,189
cdbee22e-e38f-42fb-a59b-50bc2571cfee,GOLD,187
cdc37e65-3d90-403d-9aa9-999f19423648,GOLD,189
cdc4952c-0f61-491a-bb59-ae2deef70d8e,GOLD,194
cdd0094a-d88e-4e2b-9f8c-0685846cac7f,SILVER,183
cddbc92f-cd36-45c4-9ba9-82dccd24fc91,SILVER,183
cddd2afb-f601-4a57-a841-c68eecdc669d,IRON,32
cde0e60f-b7c7-4bc7-9492-aa5c48348272,PLATINUM,197
cdeb0359-4c8e-4737-9370-7474e381c20a,SILVER,176
cded0d33-6158-41ef-b3d3-49e739bae34e,PLATINUM,143
cdf47461-ebfe-4174-878a-62805b006c3d,IRON,35
cdf6cf6d-2453-40d1-bc69-64be34f8de58,SILVER,180
cdf89c71-09d4-408d-b22e-96941ed8fc4a,IRON,53
cdf91bd8-1e2f-4b22-9fff-f89f01056981,BRONZE,135
cdf9f6fb-aeb6-42b1-bf3e-0de825d17c2b,IRON,62
cdfb8740-08de-4e3e-a20a-71a64e3c2a7e,BRONZE,123
ce0530da-75cc-42bd-a1ff-bf8931343b3e,PLATINUM,203
ce0b1c3a-8024-4571-949f-75f57b8ee4aa,IRON,17
ce0faf30-cdfc-4c59-81a3-e20d5f836685,IRON,89
ce106161-e963-483b-bb1c-03a2a963e7e3,SILVER,111
ce11fab1-7645-4e26-a4ed-72231ee528ba,BRONZE,146
ce219c73-9e2e-4c7f-b046-59c96b5a3cea,GOLD,184
ce282572-7fd3-4050-a104-9319c6bb68e5,BRONZE,71
ce2dc3ff-1032-4fc1-9ae8-8c22f70d8124,GOLD,112
ce37968b-83b5-4114-bc2b-15e2cf81d2f2,IRON,26
ce3aa17d-8c54-4317-b6e7-8b015912f262,IRON,24
ce484560-096d-447a-8e8c-d2a939d8a731,SILVER,178
ce56f4dc-c444-428e-be7c-f9fcd8be2d52,DIAMOND,200
ce5aacfe-dc73-4690-914e-35e04655adae,SILVER,178
ce5ab905-3db8-46eb-b74d-8d4b9d589766,SILVER,182
ce5b2472-3b6a-43db-b05c-5aac2337d89a,SILVER,176
ce5d0e07-56b6-4688-9706-b2f05a7ea11d,BRONZE,139
ce634930-da91-4d22-8626-f8dd3317992a,SILVER,172
ce7185c3-a313-4ae4-a8f1-8fb24112d8ce,IRON,54
ce7538c9-851a-44cf-b007-93ce096775f2,BRONZE,124
ce7724f4-2fb5-4671-83c9-80bc89d74653,GOLD,190
ce794cbe-b361-4a84-ab4f-377ab43e56a9,IRON,29
ce7e303b-eec2-4358-baa9-17d622bbc665,SILVER,114
ce8337ec-d1cf-45af-849b-7539f9b98f54,IRON,25
ce8c2e54-bca1-4012-8dab-09fb630143ad,BRONZE,66
ce8d92c7-fc3d-4e19-980b-f0e5be148cdd,PLATINUM,196
ce90f451-3558-4641-9cf8-126b610973c8,IRON,31
ce98a4db-60bd-4ec2-826e-9455cacb4539,BRONZE,142
ce9a9979-7cdc-432b-a08f-044571b183d8,SILVER,96
cec2be82-89ff-4a57-b36f-03a6b867adc9,SILVER,101
cec5cff5-18f8-4cf9-8bdd-9991f1389893,IRON,32
ced1c9ae-b8a1-4812-820d-09903baacfaf,IRON,38
ced85dcc-b45d-4490-8702-63f6b86a2cc4,IRON,18
ced896f1-7ceb-4062-a182-e4d695f3b492,GOLD,127
cee670a9-50e7-4d28-86e2-00863f5a2a34,SILVER,181
cee84254-8de4-425d-8b00-5b93c0c567dc,GOLD,191
ceecc22c-4bb9-4ab2-9f46-7aa01624e702,IRON,71
cef51aad-66c4-4a78-b850-917ee8dd64a0,SILVER,185
cef5f147-180a-4298-b523-2b60fc41baa4,IRON,26
cef8856f-0b4f-41d2-b15a-bdf4da7c52c8,BRONZE,136
cf02109c-9e33-4fcf-8ebb-8bb00c34879f,SILVER,172
cf21616a-ef76-4693-adbd-5bc1021ad3bb,IRON,78
cf26ffea-4aed-4d96-bfbf-82dbfba12b12,BRONZE,61
cf2735e1-aaf1-471c-aa24-7bd9f856c583,BRONZE,64
cf3107e4-f692-4dc5-85e6-d8e46012008a,SILVER,112
cf321921-6b9e-4a62-87c5-7b65641e4824,IRON,95
cf384602-b027-49f2-a9a5-d97880e1124f,PLATINUM,179
cf3ff9c3-c446-4b13-95c4-5f19352c4314,IRON,84
cf40b80b-a71a-4558-a66b-5ea9745ee4a0,GOLD,189
cf411142-616d-4d57-9ed0-263316823be4,SILVER,175
cf43dc6e-9b0c-4e8a-a878-71ecbd37c1b0,BRONZE,146
cf44027b-a44e-44c5-8d59-fccf75ebae99,IRON,47
cf475dc3-58bb-4e84-b020-2c7f809c8cf8,PLATINUM,196
cf488fc6-e5e5-4a88-8305-c64c0309f017,SILVER,119
cf4ae575-fd82-43b6-9b63-dcb284be3f0f,BRONZE,69
cf4d5ace-d42f-4a9d-b4b8-dd05fec50b80,SILVER,89
cf4f056c-feff-4a0c-8dc8-0af44857f38c,IRON,15
cf5b1b84-19ad-4eb5-933d-dfb64a7244bc,GOLD,188
cf606ff7-9cc5-4b01-9759-b7d7641215c0,SILVER,169
cf634853-48b2-41ce-bec1-b1a26f509775,SILVER,182
cf67ab29-4e82-418e-937f-1c3c86964aaf,BRONZE,112
